TRANSACTION_ID,TRANSACTION_DATE,TRANSACTION_TIME,TRANSACTION_QTY,STORE_ID,STORE_LOCATION,PRODUCT_ID,UNIT_PRICE,PRODUCT_CATEGORY,PRODUCT_TYPE,PRODUCT_DETAIL,WEEK,MONTH,REVENUE
4009,2023/01/08,38:02.0,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Sunday,Jan,2.2
4010,2023/01/08,38:14.0,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Sunday,Jan,2.55
4011,2023/01/08,40:37.0,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Sunday,Jan,6
4012,2023/01/08,40:37.0,1,8,Hell's Kitchen,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai,Sunday,Jan,9.5
4013,2023/01/08,40:45.0,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sunday,Jan,5
4014,2023/01/08,41:01.0,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sunday,Jan,5
4015,2023/01/08,44:23.0,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Sunday,Jan,7
4016,2023/01/08,46:13.0,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sunday,Jan,3.75
4017,2023/01/08,46:47.0,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sunday,Jan,3
4018,2023/01/08,47:40.0,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Sunday,Jan,4.75
4019,2023/01/08,47:40.0,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Sunday,Jan,3.5
4020,2023/01/08,47:40.0,1,8,Hell's Kitchen,4,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast,Sunday,Jan,20.45
4021,2023/01/08,49:23.0,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sunday,Jan,6
4022,2023/01/08,49:23.0,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,Sunday,Jan,3
4023,2023/01/08,50:57.0,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Sunday,Jan,7.5
4024,2023/01/08,52:22.0,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Sunday,Jan,4.4
4025,2023/01/08,53:06.0,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sunday,Jan,6.2
4026,2023/01/08,53:06.0,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,Sunday,Jan,3.25
4027,2023/01/08,58:06.0,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sunday,Jan,3
4028,2023/01/08,58:21.0,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Sunday,Jan,4
4029,2023/01/08,58:21.0,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,Sunday,Jan,3.75
4030,2023/01/08,00:02.0,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Sunday,Jan,5
4031,2023/01/08,02:21.0,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sunday,Jan,3
4032,2023/01/08,02:21.0,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,Sunday,Jan,3.75
4033,2023/01/08,03:14.0,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sunday,Jan,6
4034,2023/01/08,03:14.0,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sunday,Jan,3
4035,2023/01/08,03:26.0,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,Sunday,Jan,3
4036,2023/01/08,03:26.0,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,Sunday,Jan,1.6
4037,2023/01/08,03:58.0,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Sunday,Jan,2.5
4038,2023/01/08,05:17.0,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,Sunday,Jan,6
4039,2023/01/08,06:06.0,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Sunday,Jan,2.5
4040,2023/01/08,06:06.0,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,Sunday,Jan,3.5
4041,2023/01/08,06:52.0,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Sunday,Jan,5.1
4042,2023/01/08,07:16.0,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Sunday,Jan,7.5
4043,2023/01/08,08:52.0,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sunday,Jan,6.2
4044,2023/01/08,10:02.0,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,Sunday,Jan,8.5
4045,2023/01/08,10:10.0,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Sunday,Jan,3.5
4046,2023/01/08,10:20.0,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,Sunday,Jan,3.75
4047,2023/01/08,10:20.0,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,Sunday,Jan,1.6
4048,2023/01/08,10:55.0,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Sunday,Jan,4
4049,2023/01/08,12:05.0,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,Sunday,Jan,3
4050,2023/01/08,12:05.0,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,Sunday,Jan,1.6
4051,2023/01/08,12:05.0,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,Sunday,Jan,3.25
4052,2023/01/08,12:05.0,1,8,Hell's Kitchen,20,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,Sunday,Jan,7.6
4053,2023/01/08,13:42.0,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sunday,Jan,3
4054,2023/01/08,13:42.0,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,Sunday,Jan,3.25
4055,2023/01/08,14:53.0,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Sunday,Jan,6
4056,2023/01/08,14:53.0,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,Sunday,Jan,3
4057,2023/01/08,16:56.0,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Sunday,Jan,7.5
4058,2023/01/08,19:01.0,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,Sunday,Jan,6
4059,2023/01/08,20:47.0,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sunday,Jan,6.2
4060,2023/01/08,22:03.0,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Sunday,Jan,3.75
4061,2023/01/08,22:03.0,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Sunday,Jan,3.75
4062,2023/01/08,22:32.0,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sunday,Jan,5
4063,2023/01/08,22:32.0,1,5,Lower Manhattan,83,14,Branded,Housewares,I Need My Bean! Latte cup,Sunday,Jan,14
4064,2023/01/08,23:37.0,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sunday,Jan,2.5
4065,2023/01/08,24:30.0,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sunday,Jan,6.2
4066,2023/01/08,25:38.0,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sunday,Jan,4
4067,2023/01/08,25:39.0,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sunday,Jan,3.1
4068,2023/01/08,26:06.0,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sunday,Jan,3
4069,2023/01/08,27:16.0,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,Sunday,Jan,3.75
4070,2023/01/08,27:16.0,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,Sunday,Jan,3.75
4071,2023/01/08,27:36.0,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Sunday,Jan,2.5
4072,2023/01/08,28:10.0,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Sunday,Jan,8.5
4073,2023/01/08,28:10.0,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,Sunday,Jan,1.6
4074,2023/01/08,32:44.0,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Sunday,Jan,5
4075,2023/01/08,32:44.0,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sunday,Jan,3
4076,2023/01/08,36:29.0,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Sunday,Jan,4.25
4077,2023/01/08,36:29.0,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,Sunday,Jan,0.8
4078,2023/01/08,37:59.0,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sunday,Jan,3
4079,2023/01/08,37:59.0,1,5,Lower Manhattan,15,9.25,Loose Tea,Green tea,Serenity Green Tea,Sunday,Jan,9.25
4080,2023/01/08,38:30.0,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Sunday,Jan,2.5
4081,2023/01/08,38:44.0,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Sunday,Jan,7
4082,2023/01/08,39:25.0,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Sunday,Jan,2.55
4083,2023/01/08,39:38.0,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sunday,Jan,2
4084,2023/01/08,40:16.0,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sunday,Jan,3.1
4085,2023/01/08,40:23.0,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Sunday,Jan,5
4086,2023/01/08,40:37.0,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Sunday,Jan,9.5
4087,2023/01/08,42:13.0,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Sunday,Jan,6
4088,2023/01/08,42:25.0,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Sunday,Jan,5
4089,2023/01/08,42:25.0,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,Sunday,Jan,3.5
4090,2023/01/08,42:26.0,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Sunday,Jan,4
4091,2023/01/08,42:26.0,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,Sunday,Jan,3.75
4092,2023/01/08,43:40.0,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,Sunday,Jan,7.5
4093,2023/01/08,43:40.0,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,Sunday,Jan,0.8
4094,2023/01/08,43:53.0,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Sunday,Jan,3.75
4095,2023/01/08,43:53.0,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Sunday,Jan,3.75
4096,2023/01/08,44:10.0,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sunday,Jan,3
4097,2023/01/08,44:10.0,1,3,Astoria,3,14.75,Coffee beans,Espresso Beans,Espresso Roast,Sunday,Jan,14.75
4098,2023/01/08,44:12.0,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sunday,Jan,5
4099,2023/01/08,44:31.0,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Sunday,Jan,2.45
4100,2023/01/08,44:31.0,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,Sunday,Jan,3.5
4101,2023/01/08,44:54.0,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Sunday,Jan,6
4102,2023/01/08,44:54.0,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,Sunday,Jan,3
4103,2023/01/08,45:57.0,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sunday,Jan,5
4104,2023/01/08,45:57.0,1,3,Astoria,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Sunday,Jan,8.95
4105,2023/01/08,46:35.0,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sunday,Jan,5
4106,2023/01/08,48:06.0,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Sunday,Jan,6
4107,2023/01/08,50:15.0,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Sunday,Jan,9.5
4108,2023/01/08,50:30.0,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Sunday,Jan,3.75
4109,2023/01/08,51:39.0,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sunday,Jan,3
4110,2023/01/08,51:39.0,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,Sunday,Jan,3
4111,2023/01/08,51:50.0,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sunday,Jan,3.1
4112,2023/01/08,53:56.0,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Sunday,Jan,3
4113,2023/01/08,53:56.0,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,Sunday,Jan,3.25
4114,2023/01/08,54:37.0,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Sunday,Jan,4.4
4115,2023/01/08,56:40.0,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sunday,Jan,5
4116,2023/01/08,58:51.0,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sunday,Jan,2.5
4117,2023/01/08,59:55.0,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Sunday,Jan,8.5
4118,2023/01/08,59:55.0,3,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Sunday,Jan,2.4
4119,2023/01/08,59:55.0,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,Sunday,Jan,3
4120,2023/01/08,01:18.0,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sunday,Jan,6.2
4121,2023/01/08,01:41.0,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sunday,Jan,6.2
4122,2023/01/08,04:19.0,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sunday,Jan,6.2
4123,2023/01/08,04:19.0,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,Sunday,Jan,3.5
4124,2023/01/08,07:08.0,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sunday,Jan,4
4125,2023/01/08,09:39.0,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sunday,Jan,4
4126,2023/01/08,09:59.0,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sunday,Jan,3
4127,2023/01/08,09:59.0,2,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,Sunday,Jan,9
4128,2023/01/08,10:58.0,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Sunday,Jan,4.9
4129,2023/01/08,10:58.0,2,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,Sunday,Jan,7.5
4130,2023/01/08,11:04.0,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,Sunday,Jan,4.25
4131,2023/01/08,11:39.0,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,Sunday,Jan,4.25
4132,2023/01/08,11:39.0,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Sunday,Jan,1.6
4133,2023/01/08,12:30.0,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Sunday,Jan,5
4134,2023/01/08,13:35.0,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Sunday,Jan,7
4135,2023/01/08,13:35.0,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Sunday,Jan,3.25
4136,2023/01/08,17:35.0,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sunday,Jan,3
4137,2023/01/08,17:35.0,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,Sunday,Jan,3.5
4138,2023/01/08,17:50.0,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Sunday,Jan,3
4139,2023/01/08,17:50.0,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,Sunday,Jan,3
4140,2023/01/08,22:13.0,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,Sunday,Jan,3.75
4141,2023/01/08,22:13.0,2,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,Sunday,Jan,7.5
4142,2023/01/08,22:22.0,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Sunday,Jan,5
4143,2023/01/08,23:19.0,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sunday,Jan,3
4144,2023/01/08,23:36.0,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,Sunday,Jan,3.75
4145,2023/01/08,25:47.0,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Sunday,Jan,7
4146,2023/01/08,26:17.0,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Sunday,Jan,3.5
4147,2023/01/08,26:18.0,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Sunday,Jan,5
4148,2023/01/08,26:44.0,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Sunday,Jan,4.9
4149,2023/01/08,27:36.0,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Sunday,Jan,4.4
4150,2023/01/08,29:17.0,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,Sunday,Jan,3.75
4151,2023/01/08,29:38.0,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sunday,Jan,3
4152,2023/01/08,34:06.0,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Sunday,Jan,9
4153,2023/01/08,34:25.0,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sunday,Jan,6
4154,2023/01/08,36:50.0,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Sunday,Jan,4
4155,2023/01/08,38:50.0,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Sunday,Jan,2.5
4156,2023/01/08,39:39.0,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Sunday,Jan,2.5
4157,2023/01/08,41:18.0,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sunday,Jan,6
4158,2023/01/08,41:18.0,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Sunday,Jan,3.75
4159,2023/01/08,47:05.0,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sunday,Jan,3
4160,2023/01/08,47:05.0,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Sunday,Jan,3.5
4161,2023/01/08,50:44.0,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Sunday,Jan,2.5
4162,2023/01/08,51:05.0,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Sunday,Jan,4.4
4163,2023/01/08,51:05.0,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,Sunday,Jan,3.75
4164,2023/01/08,55:06.0,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Sunday,Jan,2.5
4165,2023/01/08,55:52.0,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,Sunday,Jan,3.75
4166,2023/01/08,59:14.0,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Sunday,Jan,3
4167,2023/01/08,03:25.0,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sunday,Jan,2.5
4168,2023/01/08,09:12.0,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Sunday,Jan,5
4169,2023/01/08,10:17.0,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sunday,Jan,3.1
4170,2023/01/08,10:23.0,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Sunday,Jan,6
4171,2023/01/08,11:38.0,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Sunday,Jan,7
4172,2023/01/08,13:24.0,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Sunday,Jan,5
4173,2023/01/08,13:27.0,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Sunday,Jan,4.5
4174,2023/01/08,14:25.0,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,Sunday,Jan,3
4175,2023/01/08,15:01.0,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Sunday,Jan,4.25
4176,2023/01/08,15:13.0,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sunday,Jan,5
4177,2023/01/08,18:11.0,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,Sunday,Jan,3
4178,2023/01/08,19:01.0,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Sunday,Jan,2.55
4179,2023/01/08,21:18.0,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Sunday,Jan,4
4180,2023/01/08,22:49.0,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sunday,Jan,5
4181,2023/01/08,28:26.0,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,Sunday,Jan,7.5
4182,2023/01/08,28:26.0,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Sunday,Jan,0.8
4183,2023/01/08,28:50.0,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sunday,Jan,2.5
4184,2023/01/08,37:24.0,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Sunday,Jan,2.2
4185,2023/01/08,38:31.0,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sunday,Jan,3
4186,2023/01/08,40:55.0,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Sunday,Jan,2.2
4187,2023/01/08,50:56.0,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Sunday,Jan,7.5
4188,2023/01/08,50:56.0,2,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Sunday,Jan,7
4189,2023/01/08,57:06.0,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,Sunday,Jan,8.5
4190,2023/01/08,57:06.0,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Sunday,Jan,0.8
4191,2023/01/08,57:39.0,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sunday,Jan,3
4192,2023/01/08,58:32.0,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Sunday,Jan,8.5
4193,2023/01/08,58:32.0,4,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Sunday,Jan,3.2
4194,2023/01/08,58:32.0,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,Sunday,Jan,3.5
4195,2023/01/08,04:28.0,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,Sunday,Jan,3
4196,2023/01/08,05:59.0,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sunday,Jan,3
4197,2023/01/08,06:30.0,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Sunday,Jan,7
4198,2023/01/08,06:30.0,2,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Sunday,Jan,7
4199,2023/01/08,07:18.0,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Sunday,Jan,2.5
4200,2023/01/08,15:58.0,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Sunday,Jan,3.75
4201,2023/01/08,15:58.0,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Sunday,Jan,4.25
4202,2023/01/08,15:58.0,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Sunday,Jan,2.5
